index,class,time,state,score,title_ID,method,memory,timeconsume,student_ID,major,knowledge
122,Class3,2024/12/25 18:09,Absolutely_Error,0,Question_3MwAFlmNO8EKrpY5zjUd,Method_Cj9Ya2R7fZd6xs1q5mNQ,204,3,3672e2896ad7d8f2404e,J23517,t5V9e
123,Class3,2024/12/25 18:02,Absolutely_Error,0,Question_x2L7AqbMuTjCwPFy6vNr,Method_gj1NLb4Jn7URf9K2kQPd,328,5,3672e2896ad7d8f2404e,J23517,t5V9e
124,Class3,2024/12/25 17:53,Absolutely_Error,0,Question_3MwAFlmNO8EKrpY5zjUd,Method_BXr9AIsPQhwNvyGdZL57,352,5,3672e2896ad7d8f2404e,J23517,t5V9e
125,Class3,2024/12/25 17:50,Absolutely_Error,0,Question_3MwAFlmNO8EKrpY5zjUd,Method_Cj9Ya2R7fZd6xs1q5mNQ,340,7,3672e2896ad7d8f2404e,J23517,t5V9e
126,Class3,2024/12/25 17:34,Absolutely_Error,0,Question_3MwAFlmNO8EKrpY5zjUd,Method_gj1NLb4Jn7URf9K2kQPd,348,7,3672e2896ad7d8f2404e,J23517,t5V9e
127,Class3,2024/12/25 16:43,Error1,0,Question_hZ5wXofebmTlzKB1jNcP,Method_5Q4KoXthUuYz3bvrTDFm,0,3,75097aa30e9373a612c7,J78901,b3C9s
128,Class3,2024/12/25 14:29,Error4,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_BXr9AIsPQhwNvyGdZL57,204,4,75097aa30e9373a612c7,J78901,b3C9s
129,Class3,2024/12/24 23:45,Absolutely_Error,0,Question_X3wF8QlTyi4mZkDp9Kae,Method_m8vwGkEZc3TSW2xqYUoR,328,3,84e8300978b600b5f0ba,J23517,g7R2j
130,Class3,2024/12/24 23:43,Error1,0,Question_X3wF8QlTyi4mZkDp9Kae,Method_5Q4KoXthUuYz3bvrTDFm,0,2,84e8300978b600b5f0ba,J23517,g7R2j
131,Class3,2024/12/24 23:43,Error1,0,Question_X3wF8QlTyi4mZkDp9Kae,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,3,84e8300978b600b5f0ba,J23517,g7R2j
132,Class3,2024/12/24 23:41,Absolutely_Correct,3,Question_xqlJkmRaP0otZcX4fK3W,Method_m8vwGkEZc3TSW2xqYUoR,196,3,84e8300978b600b5f0ba,J23517,g7R2j
133,Class3,2024/12/24 23:40,Error2,0,Question_xqlJkmRaP0otZcX4fK3W,Method_Cj9Ya2R7fZd6xs1q5mNQ,196,3,84e8300978b600b5f0ba,J23517,g7R2j
134,Class3,2024/12/24 23:40,Error1,0,Question_xqlJkmRaP0otZcX4fK3W,Method_BXr9AIsPQhwNvyGdZL57,0,2,84e8300978b600b5f0ba,J23517,g7R2j
135,Class3,2024/12/24 23:39,Error1,0,Question_X3wF8QlTyi4mZkDp9Kae,Method_BXr9AIsPQhwNvyGdZL57,0,4,84e8300978b600b5f0ba,J23517,g7R2j
136,Class3,2024/12/24 23:35,Error1,0,Question_X3wF8QlTyi4mZkDp9Kae,Method_BXr9AIsPQhwNvyGdZL57,0,1,84e8300978b600b5f0ba,J23517,g7R2j
137,Class3,2024/12/24 23:34,Absolutely_Correct,3,Question_hZ5wXofebmTlzKB1jNcP,Method_gj1NLb4Jn7URf9K2kQPd,332,3,84e8300978b600b5f0ba,J23517,b3C9s
138,Class3,2024/12/24 23:33,Absolutely_Error,0,Question_hZ5wXofebmTlzKB1jNcP,Method_gj1NLb4Jn7URf9K2kQPd,204,3,84e8300978b600b5f0ba,J23517,b3C9s
139,Class3,2024/12/24 23:33,Absolutely_Error,0,Question_hZ5wXofebmTlzKB1jNcP,Method_gj1NLb4Jn7URf9K2kQPd,212,3,84e8300978b600b5f0ba,J23517,b3C9s
140,Class3,2024/12/24 23:32,Absolutely_Correct,3,Question_bumGRTJ0c8p4v5D6eHZa,Method_gj1NLb4Jn7URf9K2kQPd,336,4,84e8300978b600b5f0ba,J23517,b3C9s
141,Class3,2024/12/24 23:31,Absolutely_Error,0,Question_bumGRTJ0c8p4v5D6eHZa,Method_gj1NLb4Jn7URf9K2kQPd,512,5,84e8300978b600b5f0ba,J23517,b3C9s
142,Class3,2024/12/23 21:38,Absolutely_Correct,3,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_BXr9AIsPQhwNvyGdZL57,356,2,2ccfa5f79c8b61e465d4,J78901,g7R2j
143,Class3,2024/12/23 21:37,Absolutely_Correct,3,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_m8vwGkEZc3TSW2xqYUoR,476,2,2ccfa5f79c8b61e465d4,J78901,g7R2j
144,Class3,2024/12/23 21:13,Absolutely_Correct,3,Question_X3wF8QlTyi4mZkDp9Kae,Method_m8vwGkEZc3TSW2xqYUoR,620,3,63aded37545ab92d41d4,J40192,g7R2j
145,Class3,2024/12/23 21:12,Error1,0,Question_X3wF8QlTyi4mZkDp9Kae,Method_m8vwGkEZc3TSW2xqYUoR,0,3,63aded37545ab92d41d4,J40192,g7R2j
146,Class3,2024/12/23 21:11,Error1,0,Question_5fgqjSBwTPG7KUV3it6O,Method_m8vwGkEZc3TSW2xqYUoR,0,5,e851f82a650692f8e591,J78901,g7R2j
147,Class3,2024/12/23 21:10,Error1,0,Question_X3wF8QlTyi4mZkDp9Kae,Method_BXr9AIsPQhwNvyGdZL57,0,3,63aded37545ab92d41d4,J40192,g7R2j
148,Class3,2024/12/23 21:10,Error1,0,Question_5fgqjSBwTPG7KUV3it6O,Method_m8vwGkEZc3TSW2xqYUoR,0,3,e851f82a650692f8e591,J78901,g7R2j
149,Class3,2024/12/23 21:08,Partially_Correct,1,Question_5fgqjSBwTPG7KUV3it6O,Method_5Q4KoXthUuYz3bvrTDFm,332,2,e851f82a650692f8e591,J78901,g7R2j
150,Class3,2024/11/29 19:58,Error1,0,Question_NixCn84GdK2tySa5rB1V,Method_5Q4KoXthUuYz3bvrTDFm,0,2,4c90f16c0fcd85d3de25,J23517,m3D1v
151,Class3,2024/11/29 19:58,Absolutely_Correct,3,Question_Ou3f2Wt9BqExm5DpN7Zk,Method_Cj9Ya2R7fZd6xs1q5mNQ,360,7,c352158bed343ccff8e5,J40192,y9W5d
152,Class3,2024/11/29 19:56,Absolutely_Correct,3,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_BXr9AIsPQhwNvyGdZL57,512,9,e3ce61b92eeae0a33633,J87654,y9W5d
152,Class3,2024/11/29 19:56,Absolutely_Correct,3,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_BXr9AIsPQhwNvyGdZL57,512,9,e3ce61b92eeae0a33633,J87654,s8Y2f
153,Class3,2024/11/29 19:55,Absolutely_Correct,3,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_Cj9Ya2R7fZd6xs1q5mNQ,476,11,c352158bed343ccff8e5,J40192,y9W5d
153,Class3,2024/11/29 19:55,Absolutely_Correct,3,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_Cj9Ya2R7fZd6xs1q5mNQ,476,11,c352158bed343ccff8e5,J40192,s8Y2f
154,Class3,2024/11/29 19:51,Absolutely_Correct,3,Question_6RQj2gF3OeK5AmDvThUV,Method_Cj9Ya2R7fZd6xs1q5mNQ,384,10,166cb02ac436c9d3662f,J78901,m3D1v
155,Class3,2024/11/29 19:46,Absolutely_Correct,2,Question_tgOjrpZLw4RdVzQx85h6,Method_Cj9Ya2R7fZd6xs1q5mNQ,384,6,5f55600069b483f999f5,J87654,t5V9e
156,Class3,2024/11/29 19:46,Error1,0,Question_6RQj2gF3OeK5AmDvThUV,Method_m8vwGkEZc3TSW2xqYUoR,0,1,166cb02ac436c9d3662f,J78901,m3D1v
157,Class3,2024/11/29 19:45,Error1,0,Question_6RQj2gF3OeK5AmDvThUV,Method_5Q4KoXthUuYz3bvrTDFm,0,1,166cb02ac436c9d3662f,J78901,m3D1v
158,Class3,2024/11/29 19:44,Error1,0,Question_tgOjrpZLw4RdVzQx85h6,Method_BXr9AIsPQhwNvyGdZL57,0,1,5f55600069b483f999f5,J87654,t5V9e
159,Class3,2024/11/29 19:43,Error1,0,Question_6RQj2gF3OeK5AmDvThUV,Method_BXr9AIsPQhwNvyGdZL57,0,4,166cb02ac436c9d3662f,J78901,m3D1v
160,Class3,2024/11/29 19:43,Error1,0,Question_6RQj2gF3OeK5AmDvThUV,Method_gj1NLb4Jn7URf9K2kQPd,0,4,166cb02ac436c9d3662f,J78901,m3D1v
161,Class3,2024/11/29 19:43,Error1,0,Question_6RQj2gF3OeK5AmDvThUV,Method_BXr9AIsPQhwNvyGdZL57,0,1,166cb02ac436c9d3662f,J78901,m3D1v
162,Class3,2024/11/29 19:43,Error1,0,Question_6RQj2gF3OeK5AmDvThUV,Method_BXr9AIsPQhwNvyGdZL57,0,3,166cb02ac436c9d3662f,J78901,m3D1v
163,Class3,2024/11/29 19:41,Absolutely_Correct,2,Question_x2L7AqbMuTjCwPFy6vNr,Method_BXr9AIsPQhwNvyGdZL57,356,9,5f55600069b483f999f5,J87654,t5V9e
164,Class3,2024/11/29 19:39,Partially_Correct,1,Question_x2L7AqbMuTjCwPFy6vNr,Method_BXr9AIsPQhwNvyGdZL57,356,6,5f55600069b483f999f5,J87654,t5V9e
165,Class3,2024/11/29 19:34,Partially_Correct,1,Question_x2L7AqbMuTjCwPFy6vNr,Method_5Q4KoXthUuYz3bvrTDFm,384,11,5f55600069b483f999f5,J87654,t5V9e
166,Class3,2024/11/29 19:33,Absolutely_Correct,3,Question_h7pXNg80nJbw1C4kAPRm,Method_BXr9AIsPQhwNvyGdZL57,508,6,166cb02ac436c9d3662f,J78901,m3D1v
167,Class3,2024/11/29 19:32,Absolutely_Error,0,Question_x2L7AqbMuTjCwPFy6vNr,Method_gj1NLb4Jn7URf9K2kQPd,492,7,5f55600069b483f999f5,J87654,t5V9e
168,Class3,2024/11/29 19:32,Error3,0,Question_TmKaGvfNoXYq4FZ2JrBu,Method_m8vwGkEZc3TSW2xqYUoR,208,4,4c90f16c0fcd85d3de25,J23517,m3D1v
169,Class3,2024/11/29 19:31,Absolutely_Error,0,Question_x2L7AqbMuTjCwPFy6vNr,Method_5Q4KoXthUuYz3bvrTDFm,336,7,5f55600069b483f999f5,J87654,t5V9e
170,Class3,2024/11/29 19:30,Absolutely_Error,0,Question_x2L7AqbMuTjCwPFy6vNr,Method_BXr9AIsPQhwNvyGdZL57,348,6,5f55600069b483f999f5,J87654,t5V9e
171,Class3,2024/11/29 19:30,Absolutely_Correct,2,Question_3oPyUzDmQtcMfLpGZ0jW,Method_gj1NLb4Jn7URf9K2kQPd,352,7,5f55600069b483f999f5,J87654,t5V9e
172,Class3,2024/11/29 19:29,Absolutely_Error,0,Question_h7pXNg80nJbw1C4kAPRm,Method_5Q4KoXthUuYz3bvrTDFm,488,7,166cb02ac436c9d3662f,J78901,m3D1v
173,Class3,2024/11/29 19:29,Error2,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_BXr9AIsPQhwNvyGdZL57,512,5,5f55600069b483f999f5,J87654,t5V9e
174,Class3,2024/11/29 19:28,Absolutely_Correct,3,Question_Ej5mBw9rsOUKkFycGvz2,Method_gj1NLb4Jn7URf9K2kQPd,208,11,749fec50db4020e9bfcc,J78901,y9W5d
175,Class3,2024/11/29 19:28,Absolutely_Error,0,Question_h7pXNg80nJbw1C4kAPRm,Method_m8vwGkEZc3TSW2xqYUoR,496,9,166cb02ac436c9d3662f,J78901,m3D1v
176,Class3,2024/11/29 19:28,Absolutely_Error,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_gj1NLb4Jn7URf9K2kQPd,348,4,5f55600069b483f999f5,J87654,t5V9e
177,Class3,2024/11/29 19:27,Absolutely_Correct,3,Question_pVKXjZn0BkSwYcsa7C31,Method_m8vwGkEZc3TSW2xqYUoR,332,5,749fec50db4020e9bfcc,J78901,y9W5d
177,Class3,2024/11/29 19:27,Absolutely_Correct,3,Question_pVKXjZn0BkSwYcsa7C31,Method_m8vwGkEZc3TSW2xqYUoR,332,5,749fec50db4020e9bfcc,J78901,m3D1v
178,Class3,2024/11/29 19:26,Error1,0,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_BXr9AIsPQhwNvyGdZL57,0,1,e3ce61b92eeae0a33633,J87654,y9W5d
178,Class3,2024/11/29 19:26,Error1,0,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_BXr9AIsPQhwNvyGdZL57,0,1,e3ce61b92eeae0a33633,J87654,s8Y2f
179,Class3,2024/11/29 19:26,Absolutely_Error,0,Question_h7pXNg80nJbw1C4kAPRm,Method_5Q4KoXthUuYz3bvrTDFm,352,11,166cb02ac436c9d3662f,J78901,m3D1v
180,Class3,2024/11/29 19:26,Absolutely_Correct,3,Question_QRm48lXxzdP7Tn1WgNOf,Method_m8vwGkEZc3TSW2xqYUoR,356,5,749fec50db4020e9bfcc,J78901,y9W5d
180,Class3,2024/11/29 19:26,Absolutely_Correct,3,Question_QRm48lXxzdP7Tn1WgNOf,Method_m8vwGkEZc3TSW2xqYUoR,356,5,749fec50db4020e9bfcc,J78901,m3D1v
181,Class3,2024/11/29 19:25,Absolutely_Error,0,Question_h7pXNg80nJbw1C4kAPRm,Method_5Q4KoXthUuYz3bvrTDFm,512,14,166cb02ac436c9d3662f,J78901,m3D1v
182,Class3,2024/11/29 19:25,Error1,0,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,5,e3ce61b92eeae0a33633,J87654,y9W5d
182,Class3,2024/11/29 19:25,Error1,0,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,5,e3ce61b92eeae0a33633,J87654,s8Y2f
183,Class3,2024/11/29 19:25,Absolutely_Correct,3,Question_Jr4Wz5jLqmN01KUwHa7g,Method_5Q4KoXthUuYz3bvrTDFm,480,11,749fec50db4020e9bfcc,J78901,m3D1v
184,Class3,2024/11/29 19:24,Absolutely_Error,0,Question_h7pXNg80nJbw1C4kAPRm,Method_gj1NLb4Jn7URf9K2kQPd,492,5,166cb02ac436c9d3662f,J78901,m3D1v
185,Class3,2024/11/29 19:23,Absolutely_Correct,1,Question_rvB9mVE6Kbd8jAY4NwPx,Method_5Q4KoXthUuYz3bvrTDFm,512,7,7ab9a2516b2dba99c36c,J23517,r8S3g
186,Class3,2024/11/29 19:23,Error1,0,Question_h7pXNg80nJbw1C4kAPRm,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,2,166cb02ac436c9d3662f,J78901,m3D1v
187,Class3,2024/11/29 19:23,Absolutely_Correct,1,Question_BW0ItEaymH3TkD6S15JF,Method_Cj9Ya2R7fZd6xs1q5mNQ,320,6,7ab9a2516b2dba99c36c,J23517,r8S3g
188,Class3,2024/11/29 19:22,Error1,0,Question_h7pXNg80nJbw1C4kAPRm,Method_BXr9AIsPQhwNvyGdZL57,0,5,166cb02ac436c9d3662f,J78901,m3D1v
189,Class3,2024/11/29 19:22,Absolutely_Error,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_Cj9Ya2R7fZd6xs1q5mNQ,476,6,5f55600069b483f999f5,J87654,t5V9e
190,Class3,2024/11/29 19:22,Absolutely_Error,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_BXr9AIsPQhwNvyGdZL57,512,9,5f55600069b483f999f5,J87654,t5V9e
191,Class3,2024/11/29 19:22,Error1,0,Question_h7pXNg80nJbw1C4kAPRm,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,3,166cb02ac436c9d3662f,J78901,m3D1v
192,Class3,2024/11/29 19:21,Absolutely_Correct,3,Question_h7pXNg80nJbw1C4kAPRm,Method_Cj9Ya2R7fZd6xs1q5mNQ,348,9,5f55600069b483f999f5,J87654,m3D1v
193,Class3,2024/11/29 19:21,Absolutely_Error,0,Question_BW0ItEaymH3TkD6S15JF,Method_BXr9AIsPQhwNvyGdZL57,332,4,7ab9a2516b2dba99c36c,J23517,r8S3g
194,Class3,2024/11/29 19:21,Error1,0,Question_BW0ItEaymH3TkD6S15JF,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,3,7ab9a2516b2dba99c36c,J23517,r8S3g
195,Class3,2024/11/29 19:21,Error1,0,Question_h7pXNg80nJbw1C4kAPRm,Method_m8vwGkEZc3TSW2xqYUoR,0,2,166cb02ac436c9d3662f,J78901,m3D1v
196,Class3,2024/11/29 19:20,Error1,0,Question_h7pXNg80nJbw1C4kAPRm,Method_m8vwGkEZc3TSW2xqYUoR,0,4,5f55600069b483f999f5,J87654,m3D1v
197,Class3,2024/11/29 19:20,Absolutely_Correct,3,Question_EhVPdmlB31M8WKGqL0wc,Method_m8vwGkEZc3TSW2xqYUoR,356,7,19fb3075dd2798538c9d,J40192,y9W5d
198,Class3,2024/11/29 19:20,Error1,0,Question_h7pXNg80nJbw1C4kAPRm,Method_m8vwGkEZc3TSW2xqYUoR,0,4,166cb02ac436c9d3662f,J78901,m3D1v
199,Class3,2024/11/29 19:20,Error1,0,Question_BW0ItEaymH3TkD6S15JF,Method_gj1NLb4Jn7URf9K2kQPd,0,2,7ab9a2516b2dba99c36c,J23517,r8S3g
200,Class3,2024/11/29 19:20,Error1,0,Question_h7pXNg80nJbw1C4kAPRm,Method_gj1NLb4Jn7URf9K2kQPd,0,3,166cb02ac436c9d3662f,J78901,m3D1v
201,Class3,2024/11/29 19:19,Error1,0,Question_h7pXNg80nJbw1C4kAPRm,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,3,166cb02ac436c9d3662f,J78901,m3D1v
202,Class3,2024/11/29 19:19,Absolutely_Correct,3,Question_ZTbD7mxr2OUp8Fz6iNjy,Method_gj1NLb4Jn7URf9K2kQPd,332,3,170a695a2717bcd9b74b,J57489,m3D1v
203,Class3,2024/11/29 19:19,Error1,0,Question_h7pXNg80nJbw1C4kAPRm,Method_BXr9AIsPQhwNvyGdZL57,0,3,166cb02ac436c9d3662f,J78901,m3D1v
204,Class3,2024/11/29 19:19,Error2,0,Question_ZTbD7mxr2OUp8Fz6iNjy,Method_m8vwGkEZc3TSW2xqYUoR,348,12,170a695a2717bcd9b74b,J57489,m3D1v
205,Class3,2024/11/29 19:19,Error1,0,Question_ZTbD7mxr2OUp8Fz6iNjy,Method_BXr9AIsPQhwNvyGdZL57,0,3,170a695a2717bcd9b74b,J57489,m3D1v
206,Class3,2024/11/29 19:19,Error1,0,Question_h7pXNg80nJbw1C4kAPRm,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,4,166cb02ac436c9d3662f,J78901,m3D1v
207,Class3,2024/11/29 19:18,Error1,0,Question_h7pXNg80nJbw1C4kAPRm,Method_BXr9AIsPQhwNvyGdZL57,0,3,166cb02ac436c9d3662f,J78901,m3D1v
208,Class3,2024/11/29 19:18,Error1,0,Question_h7pXNg80nJbw1C4kAPRm,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,4,5f55600069b483f999f5,J87654,m3D1v
209,Class3,2024/11/29 19:18,Error1,0,Question_h7pXNg80nJbw1C4kAPRm,Method_m8vwGkEZc3TSW2xqYUoR,0,4,5f55600069b483f999f5,J87654,m3D1v
210,Class3,2024/11/29 19:17,Absolutely_Correct,3,Question_Az73sM0rHfWVKuc4X2kL,Method_Cj9Ya2R7fZd6xs1q5mNQ,512,11,c352158bed343ccff8e5,J40192,y9W5d
211,Class3,2024/11/29 19:16,Absolutely_Correct,3,Question_4nHcauCQ0Y6Pm8DgKlLo,Method_BXr9AIsPQhwNvyGdZL57,384,6,36ebf305b7206112f676,J78901,m3D1v
212,Class3,2024/11/29 19:15,Absolutely_Correct,3,Question_UXqN1F7G3Sbldz02vZne,Method_gj1NLb4Jn7URf9K2kQPd,372,4,c352158bed343ccff8e5,J40192,y9W5d
213,Class3,2024/11/29 19:14,Absolutely_Correct,3,Question_lU2wvHSZq7m43xiVroBc,Method_gj1NLb4Jn7URf9K2kQPd,212,6,c352158bed343ccff8e5,J40192,y9W5d
213,Class3,2024/11/29 19:14,Absolutely_Correct,3,Question_lU2wvHSZq7m43xiVroBc,Method_gj1NLb4Jn7URf9K2kQPd,212,6,c352158bed343ccff8e5,J40192,k4W1c
214,Class3,2024/11/29 19:13,Absolutely_Correct,3,Question_Mh4CZIsrEfxkP1wXtOYV,Method_gj1NLb4Jn7URf9K2kQPd,356,6,c352158bed343ccff8e5,J40192,y9W5d
215,Class3,2024/11/29 19:12,Absolutely_Correct,3,Question_Az73sM0rHfWVKuc4X2kL,Method_m8vwGkEZc3TSW2xqYUoR,496,9,e3ce61b92eeae0a33633,J87654,y9W5d
216,Class3,2024/11/29 19:09,Absolutely_Correct,3,Question_6RQj2gF3OeK5AmDvThUV,Method_gj1NLb4Jn7URf9K2kQPd,368,9,36ebf305b7206112f676,J78901,m3D1v
217,Class3,2024/11/29 19:07,Absolutely_Correct,3,Question_lU2wvHSZq7m43xiVroBc,Method_Cj9Ya2R7fZd6xs1q5mNQ,476,5,e3ce61b92eeae0a33633,J87654,y9W5d
217,Class3,2024/11/29 19:07,Absolutely_Correct,3,Question_lU2wvHSZq7m43xiVroBc,Method_Cj9Ya2R7fZd6xs1q5mNQ,476,5,e3ce61b92eeae0a33633,J87654,k4W1c
218,Class3,2024/11/29 19:06,Error2,0,Question_fZrP3FJ4ebUogW9V7taS,Method_Cj9Ya2R7fZd6xs1q5mNQ,384,5,7ab9a2516b2dba99c36c,J23517,r8S3g
219,Class3,2024/11/29 19:06,Absolutely_Correct,2,Question_s6VmP1G4UbEQWRYHK9Fd,Method_gj1NLb4Jn7URf9K2kQPd,352,9,5f55600069b483f999f5,J87654,t5V9e
220,Class3,2024/11/29 19:06,Absolutely_Error,0,Question_fZrP3FJ4ebUogW9V7taS,Method_Cj9Ya2R7fZd6xs1q5mNQ,208,4,7ab9a2516b2dba99c36c,J23517,r8S3g
221,Class3,2024/11/29 19:05,Absolutely_Correct,1,Question_fZrP3FJ4ebUogW9V7taS,Method_Cj9Ya2R7fZd6xs1q5mNQ,384,7,7ab9a2516b2dba99c36c,J23517,r8S3g
222,Class3,2024/11/29 19:05,Absolutely_Correct,3,Question_UXqN1F7G3Sbldz02vZne,Method_gj1NLb4Jn7URf9K2kQPd,332,4,e3ce61b92eeae0a33633,J87654,y9W5d
223,Class3,2024/11/29 19:04,Absolutely_Error,0,Question_fZrP3FJ4ebUogW9V7taS,Method_gj1NLb4Jn7URf9K2kQPd,480,5,7ab9a2516b2dba99c36c,J23517,r8S3g
224,Class3,2024/11/29 19:01,Absolutely_Error,0,Question_fZrP3FJ4ebUogW9V7taS,Method_BXr9AIsPQhwNvyGdZL57,336,4,7ab9a2516b2dba99c36c,J23517,r8S3g
225,Class3,2024/11/29 19:01,Absolutely_Error,0,Question_lU2wvHSZq7m43xiVroBc,Method_5Q4KoXthUuYz3bvrTDFm,480,4,e3ce61b92eeae0a33633,J87654,y9W5d
225,Class3,2024/11/29 19:01,Absolutely_Error,0,Question_lU2wvHSZq7m43xiVroBc,Method_5Q4KoXthUuYz3bvrTDFm,480,4,e3ce61b92eeae0a33633,J87654,k4W1c
226,Class3,2024/11/29 19:00,Absolutely_Error,0,Question_fZrP3FJ4ebUogW9V7taS,Method_m8vwGkEZc3TSW2xqYUoR,204,5,7ab9a2516b2dba99c36c,J23517,r8S3g
227,Class3,2024/11/29 19:00,Absolutely_Correct,3,Question_Mh4CZIsrEfxkP1wXtOYV,Method_m8vwGkEZc3TSW2xqYUoR,212,4,e3ce61b92eeae0a33633,J87654,y9W5d
228,Class3,2024/11/29 19:00,Absolutely_Error,0,Question_fZrP3FJ4ebUogW9V7taS,Method_gj1NLb4Jn7URf9K2kQPd,352,6,7ab9a2516b2dba99c36c,J23517,r8S3g
229,Class3,2024/11/29 18:59,Absolutely_Error,0,Question_6RQj2gF3OeK5AmDvThUV,Method_m8vwGkEZc3TSW2xqYUoR,332,8,36ebf305b7206112f676,J78901,m3D1v
230,Class3,2024/11/29 18:58,Error1,0,Question_s6VmP1G4UbEQWRYHK9Fd,Method_BXr9AIsPQhwNvyGdZL57,0,2,166cb02ac436c9d3662f,J78901,t5V9e
231,Class3,2024/11/29 18:58,Absolutely_Error,0,Question_fZrP3FJ4ebUogW9V7taS,Method_gj1NLb4Jn7URf9K2kQPd,336,4,7ab9a2516b2dba99c36c,J23517,r8S3g
232,Class3,2024/11/29 18:58,Absolutely_Error,0,Question_TmKaGvfNoXYq4FZ2JrBu,Method_Cj9Ya2R7fZd6xs1q5mNQ,332,6,1397545fbe9882e5cd42,J87654,m3D1v
233,Class3,2024/11/29 18:58,Error1,0,Question_fZrP3FJ4ebUogW9V7taS,Method_5Q4KoXthUuYz3bvrTDFm,0,2,7ab9a2516b2dba99c36c,J23517,r8S3g
234,Class3,2024/11/29 18:57,Error1,0,Question_s6VmP1G4UbEQWRYHK9Fd,Method_m8vwGkEZc3TSW2xqYUoR,0,2,166cb02ac436c9d3662f,J78901,t5V9e
235,Class3,2024/11/29 18:56,Error1,0,Question_s6VmP1G4UbEQWRYHK9Fd,Method_BXr9AIsPQhwNvyGdZL57,0,4,166cb02ac436c9d3662f,J78901,t5V9e
236,Class3,2024/11/29 18:55,Absolutely_Correct,2,Question_s6VmP1G4UbEQWRYHK9Fd,Method_Cj9Ya2R7fZd6xs1q5mNQ,208,8,36ebf305b7206112f676,J78901,t5V9e
237,Class3,2024/11/29 18:55,Error1,0,Question_s6VmP1G4UbEQWRYHK9Fd,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,4,166cb02ac436c9d3662f,J78901,t5V9e
238,Class3,2024/11/29 18:55,Error1,0,Question_s6VmP1G4UbEQWRYHK9Fd,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,3,166cb02ac436c9d3662f,J78901,t5V9e
239,Class3,2024/11/29 18:54,Absolutely_Correct,1,Question_q7OpB2zCMmW9wS8uNt3H,Method_m8vwGkEZc3TSW2xqYUoR,200,10,7ab9a2516b2dba99c36c,J23517,r8S3g
239,Class3,2024/11/29 18:54,Absolutely_Correct,1,Question_q7OpB2zCMmW9wS8uNt3H,Method_m8vwGkEZc3TSW2xqYUoR,200,10,7ab9a2516b2dba99c36c,J23517,r8S3g
240,Class3,2024/11/29 18:54,Error1,0,Question_s6VmP1G4UbEQWRYHK9Fd,Method_5Q4KoXthUuYz3bvrTDFm,0,4,166cb02ac436c9d3662f,J78901,t5V9e
241,Class3,2024/11/29 18:53,Error1,0,Question_s6VmP1G4UbEQWRYHK9Fd,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,2,166cb02ac436c9d3662f,J78901,t5V9e
242,Class3,2024/11/29 18:53,Error1,0,Question_s6VmP1G4UbEQWRYHK9Fd,Method_5Q4KoXthUuYz3bvrTDFm,0,4,166cb02ac436c9d3662f,J78901,t5V9e
243,Class3,2024/11/29 18:52,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_5Q4KoXthUuYz3bvrTDFm,336,5,7ab9a2516b2dba99c36c,J23517,r8S3g
243,Class3,2024/11/29 18:52,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_5Q4KoXthUuYz3bvrTDFm,336,5,7ab9a2516b2dba99c36c,J23517,r8S3g
244,Class3,2024/11/29 18:52,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_m8vwGkEZc3TSW2xqYUoR,0,2,7ab9a2516b2dba99c36c,J23517,r8S3g
244,Class3,2024/11/29 18:52,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_m8vwGkEZc3TSW2xqYUoR,0,2,7ab9a2516b2dba99c36c,J23517,r8S3g
245,Class3,2024/11/29 18:52,Error1,0,Question_s6VmP1G4UbEQWRYHK9Fd,Method_BXr9AIsPQhwNvyGdZL57,0,4,166cb02ac436c9d3662f,J78901,t5V9e
